[*] Health Monitor starting on aria...
[*] Checking every 30s
[01:25:32] Load:1.5 Mem:85% Services:5/5
[01:26:02] Load:1.1 Mem:85% Services:5/5
[01:26:32] Load:0.7 Mem:85% Services:5/5
[01:27:02] Load:0.4 Mem:86% Services:5/5
[01:27:32] Load:0.3 Mem:85% Services:5/5
[01:28:02] Load:0.4 Mem:85% Services:5/5
[01:28:32] Load:0.4 Mem:85% Services:5/5
[01:29:02] Load:0.3 Mem:85% Services:5/5
[01:29:32] Load:0.2 Mem:85% Services:5/5
[01:30:02] Load:0.9 Mem:85% Services:5/5
[01:30:32] Load:0.8 Mem:85% Services:5/5
[01:31:02] Load:1.0 Mem:85% Services:5/5
[01:31:32] Load:0.9 Mem:85% Services:5/5
[01:32:02] Load:0.6 Mem:85% Services:5/5
[01:32:32] Load:1.2 Mem:85% Services:5/5
[01:33:02] Load:1.3 Mem:85% Services:5/5
[01:33:32] Load:1.2 Mem:86% Services:5/5
[01:34:02] Load:1.3 Mem:85% Services:5/5
[01:34:32] Load:1.2 Mem:85% Services:5/5
[01:35:02] Load:1.5 Mem:85% Services:5/5
[01:35:32] Load:1.7 Mem:86% Services:5/5
[ALERT] WARNING: cpu_load = 2.09
[01:36:02] Load:2.1 Mem:85% Services:5/5
[01:36:32] Load:1.8 Mem:85% Services:5/5
[01:37:02] Load:1.9 Mem:86% Services:5/5
[01:37:32] Load:1.5 Mem:85% Services:5/5
[01:38:02] Load:1.7 Mem:85% Services:5/5
[01:38:32] Load:1.3 Mem:85% Services:5/5
[01:39:02] Load:1.8 Mem:86% Services:5/5
[01:39:32] Load:1.6 Mem:85% Services:5/5
[01:40:02] Load:1.0 Mem:85% Services:5/5
[01:40:32] Load:0.8 Mem:86% Services:5/5
[01:41:02] Load:0.8 Mem:85% Services:5/5
[01:41:32] Load:0.7 Mem:85% Services:5/5
[01:42:02] Load:0.6 Mem:85% Services:5/5
[01:42:32] Load:1.2 Mem:85% Services:5/5
[01:43:02] Load:0.8 Mem:85% Services:5/5
[01:43:32] Load:0.5 Mem:85% Services:5/5
[01:44:02] Load:0.6 Mem:85% Services:5/5
[01:44:32] Load:0.4 Mem:85% Services:5/5
[01:45:02] Load:0.3 Mem:85% Services:5/5
[01:45:32] Load:0.4 Mem:85% Services:5/5
[01:46:02] Load:0.3 Mem:85% Services:5/5
[01:46:32] Load:0.9 Mem:85% Services:5/5
[01:47:02] Load:0.8 Mem:85% Services:5/5
[01:47:32] Load:0.5 Mem:85% Services:5/5
[01:48:02] Load:0.8 Mem:86% Services:5/5
[01:48:32] Load:0.8 Mem:85% Services:5/5
[01:49:02] Load:0.5 Mem:85% Services:5/5
[01:49:32] Load:0.3 Mem:85% Services:5/5
[01:50:02] Load:0.7 Mem:85% Services:5/5
[01:50:32] Load:0.6 Mem:86% Services:5/5
[01:51:02] Load:0.7 Mem:85% Services:5/5
[01:51:32] Load:0.6 Mem:85% Services:5/5
[01:52:02] Load:0.4 Mem:85% Services:5/5
[01:52:32] Load:0.3 Mem:85% Services:5/5
[01:53:02] Load:0.4 Mem:85% Services:5/5
[01:53:32] Load:0.9 Mem:85% Services:5/5
[01:54:02] Load:1.0 Mem:85% Services:5/5
[01:54:32] Load:1.0 Mem:85% Services:5/5
[01:55:02] Load:1.1 Mem:85% Services:5/5
[01:55:32] Load:1.3 Mem:85% Services:5/5
[01:56:02] Load:1.4 Mem:85% Services:5/5
[01:56:32] Load:1.2 Mem:85% Services:5/5
[01:57:02] Load:1.1 Mem:85% Services:5/5
[01:57:32] Load:1.4 Mem:85% Services:5/5
[01:58:02] Load:1.1 Mem:85% Services:5/5
[01:58:32] Load:0.8 Mem:86% Services:5/5
[01:59:02] Load:1.0 Mem:85% Services:5/5
[01:59:32] Load:1.5 Mem:85% Services:5/5
[02:00:02] Load:1.4 Mem:85% Services:5/5
[02:00:32] Load:1.0 Mem:85% Services:5/5
[02:01:02] Load:0.7 Mem:85% Services:5/5
[02:01:33] Load:0.6 Mem:85% Services:5/5
[02:02:03] Load:0.5 Mem:85% Services:5/5
[02:02:33] Load:0.5 Mem:85% Services:5/5
[02:03:03] Load:0.5 Mem:85% Services:5/5
[02:03:33] Load:1.1 Mem:85% Services:5/5
[02:04:03] Load:1.0 Mem:85% Services:5/5
[02:04:33] Load:1.3 Mem:86% Services:5/5
[02:05:03] Load:0.8 Mem:85% Services:5/5
[02:05:33] Load:0.5 Mem:85% Services:5/5[[02:06:03] Load:0.5 Mem:85% Services:5/5
[02:06:33] Load:0.7 Mem:85% Services:5/5
[02:07:03] Load:1.1 Mem:85% Services:5/5
[02:07:33] Load:0.7 Mem:85% Services:5/5
[02:08:03] Load:0.5 Mem:86% Services:5/5
[02:08:33] Load:0.4 Mem:85% Services:5/5
[02:09:03] Load:0.5 Mem:85% Services:5/5
[02:09:33] Load:0.3 Mem:85% Services:5/5
[02:10:03] Load:0.4 Mem:85% Services:5/5
[02:10:33] Load:0.5 Mem:85% Services:5/5
[02:11:03] Load:0.4 Mem:85% Services:5/5
[02:11:33] Load:0.6 Mem:85% Services:5/5
[02:12:03] Load:0.5 Mem:85% Services:5/5
[02:12:33] Load:1.1 Mem:85% Services:5/5
[02:13:03] Load:0.6 Mem:85% Services:5/5
[02:13:33] Load:1.1 Mem:85% Services:5/5
[02:14:03] Load:1.4 Mem:85% Services:5/5
[02:14:33] Load:1.6 Mem:85% Services:5/5
[02:15:03] Load:1.5 Mem:85% Services:5/5
[02:15:33] Load:1.4 Mem:85% Services:5/5
[ALERT] WARNING: cpu_load = 2.14
[02:16:03] Load:2.1 Mem:85% Services:5/5
[02:16:33] Load:1.7 Mem:85% Services:5/5
[02:17:03] Load:1.4 Mem:85% Services:5/5
[02:17:33] Load:1.4 Mem:85% Services:5/5
[02:18:03] Load:1.4 Mem:85% Services:5/5
[02:18:33] Load:1.5 Mem:85% Services:5/5
[02:19:03] Load:1.4 Mem:85% Services:5/5
[02:19:33] Load:0.9 Mem:85% Services:5/5
[02:20:03] Load:1.0 Mem:85% Services:5/5
[02:20:33] Load:1.1 Mem:86% Services:5/5
[02:21:03] Load:0.6 Mem:85% Services:5/5
[02:21:33] Load:0.4 Mem:85% Services:5/5
[02:22:03] Load:0.2 Mem:85% Services:5/5
[02:22:33] Load:0.3 Mem:85% Services:5/5
[02:23:03] Load:0.2 Mem:85% Services:5/5
[02:23:33] Load:0.3 Mem:85% Services:5/5
[02:24:03] Load:0.4 Mem:85% Services:5/5
[02:24:33] Load:0.3 Mem:86% Services:5/5
[02:25:03] Load:0.5 Mem:85% Services:5/5
[02:25:33] Load:0.3 Mem:85% Services:5/5
[02:26:03] Load:1.3 Mem:85% Services:5/5
[02:26:33] Load:0.8 Mem:85% Services:5/5
[02:27:03] Load:1.3 Mem:85% Services:5/5
[02:27:33] Load:0.8 Mem:85% Services:5/5
[02:28:03] Load:0.6 Mem:85% Services:5/5
[02:28:33] Load:0.4 Mem:85% Services:5/5
[02:29:03] Load:0.3 Mem:85% Services:5/5
[02:29:33] Load:0.8 Mem:85% Services:5/5
[02:30:03] Load:0.5 Mem:86% Services:5/5
[02:30:33] Load:0.4 Mem:85% Services:5/5
[02:31:03] Load:0.6 Mem:85% Services:5/5
[02:31:33] Load:0.6 Mem:85% Services:5/5
[02:32:03] Load:0.4 Mem:85% Services:5/5
[02:32:33] Load:0.3 Mem:85% Services:5/5
[02:33:03] Load:0.2 Mem:85% Services:5/5
[02:33:33] Load:0.1 Mem:85% Services:5/5
[02:34:03] Load:0.3 Mem:85% Services:5/5
[02:34:33] Load:0.2 Mem:85% Services:5/5
[02:35:03] Load:0.9 Mem:85% Services:5/5
[02:35:33] Load:1.0 Mem:86% Services:5/5
[02:36:03] Load:1.6 Mem:85% Services:5/5
[ALERT] WARNING: cpu_load = 2.07
[02:36:33] Load:2.1 Mem:86% Services:5/5
[02:37:03] Load:2.0 Mem:85% Services:5/5
[02:37:33] Load:2.4 Mem:85% Services:5/5
[02:38:03] Load:1.9 Mem:85% Services:5/5
[02:38:33] Load:1.8 Mem:85% Services:5/5
[02:39:03] Load:1.5 Mem:85% Services:5/5
[02:39:33] Load:1.5 Mem:85% Services:5/5
[02:40:03] Load:1.1 Mem:85% Services:5/5
[02:40:33] Load:0.9 Mem:85% Services:5/5
[02:41:03] Load:0.6 Mem:85% Services:5/5
[02:41:33] Load:0.7 Mem:85% Services:5/5
[02:42:03] Load:0.4 Mem:85% Services:5/5
[02:42:33] Load:0.4 Mem:85% Services:5/5
[02:43:03] Load:0.5 Mem:85% Services:5/5
[02:43:33] Load:0.3 Mem:85% Services:5/5
[02:44:03] Load:0.4 Mem:86% Services:5/5
[02:44:33] Load:1.2 Mem:85% Services:5/5
[02:45:03] Load:1.7 Mem:85% Services:5/5
[02:45:33] Load:1.4 Mem:85% Services:5/5
[02:46:03] Load:0.9 Mem:85% Services:5/5
[02:46:33] Load:0.5 Mem:85% Services:5/5
[02:47:03] Load:0.4 Mem:85% Services:5/5
[02:47:33] Load:0.4 Mem:86% Services:5/5
[02:48:03] Load:1.2 Mem:85% Services:5/5
[02:48:33] Load:1.1 Mem:85% Services:5/5
[02:49:03] Load:1.3 Mem:85% Services:5/5
[02:49:33] Load:1.1 Mem:85% Services:5/5
[02:50:03] Load:0.7 Mem:85% Services:5/5
[02:50:33] Load:0.4 Mem:85% Services:5/5
[02:51:03] Load:0.3 Mem:85% Services:5/5
[02:51:33] Load:0.2 Mem:85% Services:5/5
[02:52:03] Load:0.3 Mem:85% Services:5/5
[02:52:33] Load:0.2 Mem:85% Services:5/5
[02:53:03] Load:0.5 Mem:85% Services:5/5
[02:53:33] Load:1.3 Mem:86% Services:5/5
[02:54:03] Load:1.0 Mem:85% Services:5/5
[02:54:33] Load:0.7 Mem:85% Services:5/5
[02:55:03] Load:0.4 Mem:85% Services:5/5
[02:55:33] Load:0.2 Mem:85% Services:5/5
[02:56:03] Load:0.8 Mem:85% Services:5/5
[ALERT] WARNING: cpu_load = 2.17
[02:56:33] Load:2.2 Mem:85% Services:5/5
[02:57:03] Load:1.8 Mem:86% Services:5/5
[02:57:33] Load:1.6 Mem:85% Services:5/5
[02:58:03] Load:1.4 Mem:85% Services:5/5
[02:58:33] Load:3.1 Mem:85% Services:5/5
[02:59:03] Load:2.4 Mem:85% Services:5/5
[02:59:33] Load:1.8 Mem:85% Services:5/5
[03:00:03] Load:1.7 Mem:85% Services:5/5
[03:00:33] Load:1.5 Mem:85% Services:5/5
[03:01:03] Load:1.6 Mem:86% Services:5/5
[03:01:33] Load:1.8 Mem:85% Services:5/5
[03:02:03] Load:1.1 Mem:85% Services:5/5
[03:02:33] Load:1.1 Mem:85% Services:5/5
[03:03:03] Load:0.8 Mem:85% Services:5/5
[03:03:33] Load:0.6 Mem:85% Services:5/5
[03:04:03] Load:0.5 Mem:86% Services:5/5
[03:04:33] Load:0.4 Mem:85% Services:5/5
[03:05:03] Load:0.2 Mem:85% Services:5/5
[03:05:33] Load:0.3 Mem:86% Services:5/5
[03:06:03] Load:0.4 Mem:85% Services:5/5
[03:06:33] Load:0.4 Mem:85% Services:5/5
[03:07:03] Load:0.2 Mem:85% Services:5/5
[03:07:33] Load:0.2 Mem:85% Services:5/5
[03:08:03] Load:0.5 Mem:86% Services:5/5
[03:08:33] Load:0.5 Mem:86% Services:5/5
[03:09:03] Load:0.3 Mem:85% Services:5/5
[03:09:33] Load:0.2 Mem:85% Services:5/5
[03:10:04] Load:1.5 Mem:85% Services:5/5
[03:10:34] Load:1.4 Mem:86% Services:5/5
[03:11:04] Load:1.3 Mem:85% Services:5/5
[03:11:34] Load:1.6 Mem:85% Services:5/5
[03:12:04] Load:1.0 Mem:85% Services:5/5
[03:12:34] Load:1.3 Mem:86% Services:5/5
[03:13:04] Load:1.2 Mem:85% Services:5/5
[03:13:34] Load:0.7 Mem:86% Services:5/5
[03:14:04] Load:0.4 Mem:86% Services:5/5
[03:14:34] Load:0.5 Mem:86% Services:5/5
[03:15:04] Load:1.0 Mem:85% Services:5/5
[03:15:34] Load:0.6 Mem:85% Services:5/5
[03:16:04] Load:0.5 Mem:85% Services:5/5
[03:16:34] Load:0.6 Mem:86% Services:5/5
[03:17:04] Load:1.1 Mem:85% Services:5/5
[03:17:34] Load:1.1 Mem:85% Services:5/5
[03:18:04] Load:1.2 Mem:85% Services:5/5
[03:18:34] Load:1.4 Mem:85% Services:5/5
[03:19:04] Load:1.5 Mem:85% Services:5/5
[03:19:34] Load:1.3 Mem:85% Services:5/5
[03:20:04] Load:1.2 Mem:85% Services:5/5
[03:20:34] Load:1.1 Mem:85% Services:5/5
[03:21:04] Load:1.3 Mem:85% Services:5/5
[03:21:34] Load:1.4 Mem:86% Services:5/5
[03:22:04] Load:0.9 Mem:85% Services:5/5
[03:22:34] Load:0.6 Mem:85% Services:5/5
[03:23:04] Load:0.4 Mem:85% Services:5/5
[03:23:34] Load:0.4 Mem:86% Services:5/5
[03:24:04] Load:0.5 Mem:85% Services:5/5
[03:24:34] Load:0.6 Mem:85% Services:5/5
[03:25:04] Load:0.4 Mem:85% Services:5/5
[03:25:34] Load:0.4 Mem:86% Services:5/5
[03:26:04] Load:0.6 Mem:85% Services:5/5
[03:26:34] Load:1.5 Mem:85% Services:5/5
[03:27:04] Load:0.9 Mem:85% Services:5/5
[03:27:34] Load:0.7 Mem:86% Services:5/5
[03:28:04] Load:1.1 Mem:85% Services:5/5
[03:28:34] Load:0.9 Mem:85% Services:5/5
[03:29:04] Load:0.6 Mem:86% Services:5/5
[03:29:34] Load:0.4 Mem:85% Services:5/5
[03:30:04] Load:0.3 Mem:85% Services:5/5
[03:30:34] Load:0.4 Mem:85% Services:5/5
[03:31:04] Load:0.3 Mem:85% Services:5/5
[03:31:34] Load:0.2 Mem:86% Services:5/5
[03:32:04] Load:0.1 Mem:85% Services:5/5
[03:32:34] Load:0.4 Mem:85% Services:5/5
[03:33:04] Load:0.3 Mem:85% Services:5/5
[03:33:34] Load:0.2 Mem:85% Services:5/5
[03:34:04] Load:0.2 Mem:85% Services:5/5
[03:34:34] Load:0.1 Mem:85% Services:5/5
[03:35:04] Load:0.3 Mem:86% Services:5/5
[03:35:34] Load:0.4 Mem:85% Services:5/5
[03:36:04] Load:0.2 Mem:85% Services:5/5
[03:36:34] Load:0.5 Mem:86% Services:5/5
[03:37:04] Load:1.2 Mem:86% Services:5/5
[03:37:34] Load:1.3 Mem:85% Services:5/5
[03:38:04] Load:1.3 Mem:85% Services:5/5
[03:38:34] Load:1.3 Mem:85% Services:5/5
[03:39:04] Load:1.6 Mem:85% Services:5/5
[03:39:34] Load:1.8 Mem:85% Services:5/5
[ALERT] WARNING: cpu_load = 2.55
[03:40:04] Load:2.5 Mem:86% Services:5/5
[03:40:34] Load:2.2 Mem:85% Services:5/5
[03:41:04] Load:1.9 Mem:85% Services:5/5
[03:41:34] Load:1.8 Mem:85% Services:5/5
[03:42:04] Load:1.6 Mem:85% Services:5/5
[03:42:34] Load:1.3 Mem:85% Services:5/5
[03:43:04] Load:1.8 Mem:85% Services:5/5
[03:43:34] Load:1.1 Mem:85% Services:5/5
[03:44:04] Load:0.9 Mem:85% Services:5/5
[03:44:34] Load:0.7 Mem:85% Services:5/5
[03:45:04] Load:0.8 Mem:85% Services:5/5
[03:45:34] Load:0.5 Mem:85% Services:5/5
[03:46:04] Load:0.4 Mem:85% Services:5/5
[03:46:34] Load:0.6 Mem:85% Services:5/5
[03:47:04] Load:0.6 Mem:85% Services:5/5
[03:47:34] Load:0.3 Mem:85% Services:5/5
[03:48:04] Load:0.4 Mem:85% Services:5/5
[03:48:34] Load:0.7 Mem:85% Services:5/5
[03:49:04] Load:1.5 Mem:85% Services:5/5
[03:49:34] Load:0.9 Mem:85% Services:5/5
[03:50:04] Load:1.1 Mem:86% Services:5/5
[03:50:34] Load:0.7 Mem:85% Services:5/5
[03:51:04] Load:0.6 Mem:85% Services:5/5
[03:51:34] Load:0.3 Mem:85% Services:5/5
[03:52:04] Load:0.4 Mem:86% Services:5/5
[03:52:34] Load:1.0 Mem:85% Services:5/5
[03:53:04] Load:0.8 Mem:86% Services:5/5
[03:53:34] Load:0.5 Mem:85% Services:5/5
[03:54:04] Load:0.3 Mem:86% Services:5/5
[03:54:34] Load:0.4 Mem:86% Services:5/5
[03:55:04] Load:0.7 Mem:86% Services:5/5
[03:55:34] Load:0.9 Mem:85% Services:5/5
[03:56:04] Load:1.2 Mem:85% Services:5/5
[03:56:34] Load:0.7 Mem:85% Services:5/5
[03:57:04] Load:0.4 Mem:85% Services:5/5
[03:57:34] Load:0.8 Mem:85% Services:5/5
[03:58:04] Load:0.7 Mem:85% Services:5/5
[03:58:34] Load:0.9 Mem:85% Services:5/5
[03:59:04] Load:1.8 Mem:85% Services:5/5
[ALERT] WARNING: cpu_load = 2.21
[03:59:34] Load:2.2 Mem:85% Services:5/5
[04:00:04] Load:2.0 Mem:85% Services:5/5
[04:00:34] Load:1.8 Mem:85% Services:5/5
[04:01:04] Load:2.1 Mem:85% Services:5/5
[04:01:34] Load:1.7 Mem:85% Services:5/5
[04:02:04] Load:1.7 Mem:85% Services:5/5
[04:02:34] Load:1.6 Mem:85% Services:5/5
[04:03:04] Load:1.6 Mem:86% Services:5/5
[04:03:34] Load:1.5 Mem:85% Services:5/5
[04:04:04] Load:1.1 Mem:85% Services:5/5
[04:04:34] Load:0.9 Mem:85% Services:5/5
[04:05:04] Load:0.7 Mem:85% Services:5/5
[04:05:34] Load:0.7 Mem:86% Services:5/5
[04:06:04] Load:0.8 Mem:85% Services:5/5
[04:06:34] Load:0.8 Mem:86% Services:5/5
[04:07:04] Load:0.7 Mem:85% Services:5/5
[04:07:34] Load:1.2 Mem:85% Services:5/5
[04:08:04] Load:0.8 Mem:85% Services:5/5
[04:08:34] Load:0.7 Mem:85% Services:5/5
[04:09:04] Load:0.6 Mem:85% Services:5/5
[04:09:34] Load:0.4 Mem:85% Services:5/5
[04:10:04] Load:0.6 Mem:85% Services:5/5
[04:10:34] Load:1.9 Mem:85% Services:5/5
[04:11:04] Load:1.9 Mem:85% Services:5/5
[04:11:34] Load:1.2 Mem:85% Services:5/5
[04:12:04] Load:1.6 Mem:85% Services:5/5
[04:12:34] Load:1.0 Mem:85% Services:5/5
[04:13:04] Load:0.6 Mem:85% Services:5/5
[04:13:34] Load:0.5 Mem:85% Services:5/5
[04:14:04] Load:0.3 Mem:85% Services:5/5
[04:14:34] Load:0.2 Mem:85% Services:5/5
[04:15:04] Load:0.6 Mem:86% Services:5/5
[04:15:34] Load:0.6 Mem:85% Services:5/5
[04:16:04] Load:0.4 Mem:85% Services:5/5
[04:16:34] Load:0.4 Mem:85% Services:5/5
[04:17:04] Load:0.5 Mem:85% Services:5/5
[04:17:34] Load:0.3 Mem:85% Services:5/5
[04:18:04] Load:0.4 Mem:85% Services:5/5
[04:18:35] Load:0.5 Mem:85% Services:5/5
[04:19:05] Load:0.5 Mem:85% Services:5/5
[04:19:35] Load:1.1 Mem:85% Services:5/5
[04:20:05] Load:1.2 Mem:86% Services:5/5
[04:20:35] Load:1.6 Mem:85% Services:5/5
[04:21:05] Load:1.4 Mem:85% Services:5/5
[04:21:35] Load:1.5 Mem:85% Services:5/5
[04:22:05] Load:1.4 Mem:85% Services:5/5
[04:22:35] Load:1.7 Mem:85% Services:5/5
[ALERT] WARNING: cpu_load = 2.35
[04:23:05] Load:2.4 Mem:86% Services:5/5
[04:23:35] Load:2.2 Mem:85% Services:5/5
[04:24:05] Load:1.6 Mem:85% Services:5/5
[04:24:35] Load:1.9 Mem:85% Services:5/5
[04:25:05] Load:2.3 Mem:85% Services:5/5
[04:25:35] Load:1.4 Mem:85% Services:5/5
[04:26:05] Load:0.8 Mem:85% Services:5/5
[04:26:35] Load:0.8 Mem:86% Services:5/5
[04:27:05] Load:0.8 Mem:85% Services:5/5
[04:27:35] Load:0.5 Mem:85% Services:5/5
[04:28:05] Load:0.3 Mem:85% Services:5/5
[04:28:35] Load:0.5 Mem:85% Services:5/5
[04:29:05] Load:0.3 Mem:85% Services:5/5
[04:29:35] Load:0.4 Mem:85% Services:5/5
[04:30:05] Load:0.2 Mem:85% Services:5/5
[04:30:35] Load:0.3 Mem:85% Services:5/5
[04:31:05] Load:0.7 Mem:85% Services:5/5
[04:31:35] Load:1.1 Mem:85% Services:5/5
[04:32:05] Load:0.9 Mem:86% Services:5/5
[04:32:35] Load:0.5 Mem:85% Services:5/5
[04:33:05] Load:0.4 Mem:85% Services:5/5
[04:33:35] Load:0.3 Mem:85% Services:5/5
[04:34:05] Load:0.6 Mem:85% Services:5/5
[04:34:35] Load:0.3 Mem:85% Services:5/5
[04:35:05] Load:0.2 Mem:86% Services:5/5
[04:35:35] Load:0.1 Mem:85% Services:5/5
[04:36:05] Load:0.4 Mem:85% Services:5/5
[04:36:35] Load:1.1 Mem:86% Services:5/5
[04:37:05] Load:0.7 Mem:85% Services:5/5
[04:37:35] Load:0.4 Mem:85% Services:5/5
[04:38:05] Load:0.2 Mem:85% Services:5/5
[04:38:35] Load:1.6 Mem:85% Services:5/5
[04:39:05] Load:0.9 Mem:85% Services:5/5
[04:39:35] Load:0.6 Mem:85% Services:5/5
[04:40:05] Load:0.7 Mem:85% Services:5/5
[04:40:35] Load:1.5 Mem:85% Services:5/5
[04:41:05] Load:1.6 Mem:85% Services:5/5
[04:41:35] Load:1.4 Mem:85% Services:5/5
[04:42:05] Load:1.4 Mem:85% Services:5/5
[04:42:35] Load:1.5 Mem:85% Services:5/5
[04:43:05] Load:1.7 Mem:85% Services:5/5
[04:43:35] Load:1.5 Mem:85% Services:5/5
[04:44:05] Load:1.4 Mem:85% Services:5/5
[04:44:35] Load:1.4 Mem:85% Services:5/5
[04:45:05] Load:1.2 Mem:85% Services:5/5
[04:45:35] Load:0.9 Mem:85% Services:5/5
[04:46:05] Load:0.8 Mem:85% Services:5/5
[04:46:35] Load:0.5 Mem:85% Services:5/5
[04:47:05] Load:0.3 Mem:85% Services:5/5
[04:47:35] Load:0.8 Mem:85% Services:5/5
[04:48:05] Load:0.7 Mem:85% Services:5/5
[04:48:35] Load:0.7 Mem:85% Services:5/5
[04:49:05] Load:0.6 Mem:85% Services:5/5
[04:49:35] Load:0.8 Mem:85% Services:5/5
[04:50:05] Load:0.6 Mem:85% Services:5/5
[04:50:35] Load:0.5 Mem:85% Services:5/5
[04:51:05] Load:0.6 Mem:85% Services:5/5
[04:51:35] Load:0.5 Mem:85% Services:5/5
[04:52:05] Load:1.3 Mem:85% Services:5/5
[04:52:35] Load:0.8 Mem:85% Services:5/5
[04:53:05] Load:1.6 Mem:85% Services:5/5
[04:53:35] Load:0.9 Mem:85% Services:5/5
[04:54:05] Load:0.7 Mem:85% Services:5/5
[04:54:35] Load:0.6 Mem:86% Services:5/5
[04:55:05] Load:0.3 Mem:85% Services:5/5
[04:55:35] Load:0.3 Mem:86% Services:5/5
[04:56:05] Load:0.3 Mem:85% Services:5/5
[04:56:35] Load:0.4 Mem:85% Services:5/5
[04:57:05] Load:0.4 Mem:85% Services:5/5
[04:57:35] Load:0.3 Mem:85% Services:5/5
[04:58:05] Load:0.2 Mem:85% Services:5/5
[04:58:35] Load:0.3 Mem:85% Services:5/5
[04:59:05] Load:1.1 Mem:85% Services:5/5
[04:59:35] Load:1.4 Mem:85% Services:5/5
[05:00:05] Load:0.9 Mem:85% Services:5/5
[05:00:35] Load:0.6 Mem:85% Services:5/5
[05:01:05] Load:1.1 Mem:86% Services:5/5
[05:01:35] Load:1.4 Mem:85% Services:5/5
[05:02:05] Load:1.4 Mem:85% Services:5/5
[05:02:35] Load:1.4 Mem:85% Services:5/5
[05:03:05] Load:1.2 Mem:85% Services:5/5
[05:03:35] Load:1.3 Mem:85% Services:5/5
[05:04:05] Load:1.3 Mem:85% Services:5/5
[05:04:35] Load:1.5 Mem:85% Services:5/5
[05:05:05] Load:1.3 Mem:85% Services:5/5
[05:05:35] Load:1.7 Mem:86% Services:5/5
[05:06:05] Load:1.2 Mem:85% Services:5/5
[05:06:35] Load:0.8 Mem:85% Services:5/5
[05:07:05] Load:0.6 Mem:85% Services:5/5
[05:07:35] Load:0.7 Mem:85% Services:5/5
[05:08:05] Load:0.8 Mem:85% Services:5/5
[05:08:35] Load:1.1 Mem:86% Services:5/5
[05:09:05] Load:0.7 Mem:85% Services:5/5
[05:09:35] Load:0.4 Mem:85% Services:5/5
[05:10:05] Load:0.5 Mem:86% Services:5/5
[05:10:35] Load:0.3 Mem:85% Services:5/5
[05:11:05] Load:0.3 Mem:85% Services:5/5
[05:11:35] Load:0.6 Mem:85% Services:5/5
[05:12:05] Load:0.5 Mem:85% Services:5/5
[05:12:35] Load:1.1 Mem:85% Services:5/5
[05:13:05] Load:0.8 Mem:86% Services:5/5
[05:13:35] Load:0.6 Mem:85% Services:5/5
[05:14:05] Load:0.3 Mem:85% Services:5/5
[05:14:35] Load:0.4 Mem:85% Services:5/5
[05:15:05] Load:0.3 Mem:85% Services:5/5
[05:15:35] Load:0.3 Mem:85% Services:5/5
[05:16:05] Load:0.8 Mem:85% Services:5/5
[05:16:35] Load:0.7 Mem:85% Services:5/5
[05:17:05] Load:0.7 Mem:85% Services:5/5
[05:17:35] Load:1.4 Mem:85% Services:5/5
[ALERT] WARNING: memory = 96.2
[05:18:05] Load:0.9 Mem:96% Services:5/5
[05:18:35] Load:0.7 Mem:96% Services:5/5
[05:19:06] Load:0.7 Mem:96% Services:5/5
[05:19:36] Load:1.0 Mem:96% Services:5/5
[05:20:06] Load:1.1 Mem:96% Services:5/5
[05:20:36] Load:1.3 Mem:96% Services:5/5
[05:21:06] Load:1.5 Mem:96% Services:5/5
[05:21:36] Load:1.2 Mem:85% Services:5/5
[05:22:06] Load:1.3 Mem:85% Services:5/5
[05:22:36] Load:1.4 Mem:85% Services:5/5
[05:23:06] Load:1.4 Mem:85% Services:5/5
[05:23:36] Load:1.4 Mem:85% Services:5/5
[05:24:06] Load:1.4 Mem:85% Services:5/5
[05:24:36] Load:1.3 Mem:86% Services:5/5
[05:25:06] Load:1.2 Mem:86% Services:5/5
[05:25:36] Load:1.8 Mem:86% Services:5/5
[ALERT] WARNING: cpu_load = 2.27
[05:26:06] Load:2.3 Mem:86% Services:5/5
[05:26:36] Load:2.1 Mem:85% Services:5/5
[05:27:06] Load:1.4 Mem:86% Services:5/5
[05:27:36] Load:0.9 Mem:85% Services:5/5
[05:28:06] Load:1.0 Mem:86% Services:5/5
[05:28:36] Load:0.7 Mem:86% Services:5/5
[05:29:06] Load:0.6 Mem:86% Services:5/5
[05:29:36] Load:1.1 Mem:85% Services:5/5
[05:30:06] Load:0.7 Mem:85% Services:5/5
[05:30:36] Load:0.6 Mem:85% Services:5/5
[05:31:06] Load:0.4 Mem:86% Services:5/5
[05:31:36] Load:0.4 Mem:86% Services:5/5
[05:32:06] Load:0.2 Mem:86% Services:5/5
[05:32:36] Load:0.6 Mem:86% Services:5/5
[05:33:06] Load:1.5 Mem:85% Services:5/5
[05:33:36] Load:1.2 Mem:86% Services:5/5
[05:34:06] Load:0.7 Mem:86% Services:5/5
[05:34:36] Load:0.4 Mem:86% Services:5/5
[05:35:06] Load:0.5 Mem:86% Services:5/5
[05:35:36] Load:1.7 Mem:86% Services:5/5
[05:36:06] Load:1.0 Mem:86% Services:5/5
[05:36:36] Load:0.6 Mem:85% Services:5/5
[05:37:06] Load:0.5 Mem:86% Services:5/5
[05:37:36] Load:1.3 Mem:85% Services:5/5
[05:38:06] Load:0.8 Mem:86% Services:5/5
[05:38:36] Load:0.5 Mem:86% Services:5/5
[05:39:06] Load:0.4 Mem:86% Services:5/5
[05:39:36] Load:0.5 Mem:85% Services:5/5
[05:40:06] Load:0.3 Mem:86% Services:5/5
